Español,Palabra,ID Audio,Inicio (sg),Fin (sg),Lengua,Transcriptorx,Herramienta,Tanda,Repositorio,Código,Cita Audio,Cita Bibliográfica,Consultante,Original_audiopath,Recorte_path
yo,qɑχʦek xa niβak͡le,2012_05_05_FR_AG_048,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_048.wav,../pict-glotales/assets/audio/20120505FR048_yo_ensucio_al_nivacle.wav
yo,xɑpek h,2012_05_05_FR_AG_061,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_061.wav,../pict-glotales/assets/audio/20120505FR061_yo_regreso.wav
yo,niʔjiβṵj,2012_04_18_FR_AG_002,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_002.wav,../pict-glotales/assets/audio/20120418FR002_yo_no_me_tapo.wav
yo,jinxɑtʼe xaβajxaʧi xa βatiʃxan,2012_04_18_TS_AG_016,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/20120417/TS17abril2012/20120417_TS_AG_016.wav,../pict-glotales/assets/audio/20120418TS016_yo_siempre_aviso_por_radio_a_la_gente.wav
yo,xanimɬatnoχke,2012_03_11_FR_AG_038,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_038.wav,../pict-glotales/assets/audio/20120311FR038_yo_saco_agua_de_adentro_para_tomar.wav
yo,xaβatβeʔɬanxop,2012_03_11_FR_AG_043,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_043.wav,../pict-glotales/assets/audio/20120311FR043_yo_ando_sola.wav
yo,xaβatk͡lapʼafijan,2012_03_11_FR_AG_049,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_049.wav,../pict-glotales/assets/audio/20120311FR049_yo_mismo_me_pelo.wav
yo,jaqa̰χ xanka̰χ xaju qɑʔke,2012_05_04_GR_AG_013,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Graciano Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/GR04mayo2012/20120504_GR_AG_013.wav,../pict-glotales/assets/audio/20120504GR013_dejenme_a_mi_que_yo_voy_a_contar_lo_que_paso.wav
yo,xanek͡leɬ,2012_05_04_GR_AG_116,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Graciano Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/GR04mayo2012/20120504_GR_AG_116.wav,../pict-glotales/assets/audio/20120504GR116_yo_rallo.wav
yo,xɑpek nɑke tuɬ xɑpek xaju,2012_05_03_GR_AG_011,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Graciano Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/GR04mayo2012/20120504_GR_AG_011.wav,../pict-glotales/assets/audio/20120503GR011_yo_vuelvo_esta_noche_me_voy.wav
yo,xaβankak͡leʃ,2012_05_03_GR_AG_038,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Graciano Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/GR04mayo2012/20120504_GR_AG_038.wav,../pict-glotales/assets/audio/20120503GR038_yo_lavo_la_ropa.wav
yo,xak͡lɑn,2012_05_03_GR_AG_061,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Graciano Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/GR04mayo2012/20120504_GR_AG_061.wav,../pict-glotales/assets/audio/20120503GR061_yo_mato.wav
yo,xuwɑ ka nka̰xjam pa jixeʔ akxnɑm taʧi,2012_05_03_GR_AG_110,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Graciano Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/GR04mayo2012/20120504_GR_AG_110.wav,"../pict-glotales/assets/audio/20120503GR110_ojala_que_encuentre_enseguida_algo_para_matar,_ojala_que_yo_pueda_venir_rápido.wav"
yo,tʼak͡lo̰k ampawa tʼak͡lokʼa tʼak͡lokʧat ampa tʼak͡loʧetʼa nitʼak͡loʧetʼa,2017_04_04_FR_AG_054,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_054.wav,../pict-glotales/assets/audio/20170404FR054_yuyo_no_hay_yuyo_varios_yuyos.wav
yo,xaʔwan xaʔwan xa samto,2017_04_04_FR_AG_074,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_074.wav,../pict-glotales/assets/audio/20170404FR074_yo_veo_veo_al_samto.wav
yo,xaʔwan ɬxa isa,2017_04_04_FR_AG_076,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_076.wav,../pict-glotales/assets/audio/20170404FR076_yo_veo_a_isa.wav
yo,niʔkʼawan,2017_04_04_FR_AG_107,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_107.wav,../pict-glotales/assets/audio/20170404FR107_yo_no_veo.wav
yo,xajaʔwuj ʃiʧam,2017_04_04_FR_AG_144,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_144.wav,../pict-glotales/assets/audio/20170404FR144_yo_me_inclino.wav
yo,kʼatxɑj tʼatxɑj jitxɑj ʃtatxɑj,2017_04_05_FR_AG_007,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_007.wav,../pict-glotales/assets/audio/20170405FR007_yo_perforo_vos_perforás_él_perfora_nosotros_perforamos.wav
yo,xatij xatij na ja̰j,2017_04_05_FR_AG_023,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_023.wav,../pict-glotales/assets/audio/20170405FR023_yo_tejo.wav
yo,jinxot ti xajijʔḛn xa jisʧa̰t,2017_04_05_FR_AG_025,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_025.wav,../pict-glotales/assets/audio/20170405FR025_yo_tejo_siempre.wav
yo,xatxoj ɬa noni kʼatxoj xaju,2017_04_05_FR_AG_055,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_055.wav,../pict-glotales/assets/audio/20170405FR055_yo_te_voy_a_perforar.wav
yo,kaskak͡lɑkxi jikak͡lɑk akak͡lɑk akak͡lɑk͡leɬ,2017_04_05_FR_AG_057,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_057.wav,../pict-glotales/assets/audio/20170405FR057_nosotros_nos_aliviamos_yo_vos_ustedes.wav
yo,ʃiʔnen napi samto ʃiʔnen,2017_04_05_FR_AG_067,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_067.wav,../pict-glotales/assets/audio/20170405FR067_nos_queremos_(tú_y_yo)_los_samto_nos_aman.wav
yo,jafiʔmat afiʔmat fiʔmat kasfiʔmat afiʔmatʼeɬ fiʔmat ʃaʔne,2017_04_05_FR_AG_073,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_073.wav,"../pict-glotales/assets/audio/20170405FR073_yo,_vos,_él,_nosotros,_ustedes,_ellos.wav"
yo,xafijxat xa nekxaok xafijxat nijifijxat,2017_04_05_FR_AG_088,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_088.wav,../pict-glotales/assets/audio/20170405FR088_yo_le_doy_coraje_no_le_doy_coraje.wav
yo,xawkuʔin ti xajiʧaj pa xawkuʔin . xawkuxajan xa taɑk͡lax . wakuʔ. xawkuʔ. ɬawkuʔ. kanʔut ɬawkuʔin,2017_04_07_FR_AG_016,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_016.wav,../pict-glotales/assets/audio/20170407FR016_me_hamaco_cuando_me_canso_me_pongo_en_la_hamaca._yo_hamaco_el_bebé._ayer_te_pusiste_en_la_hamaca.wav
yo,kawus xa palawaj watkawusijan . xawatkawusijan ɬawatkawusijan watkawusijan watkawusijan ʃaʔne ʦʼiwḛ. ɬawatkawusijaneɬ . xa samto watkaʔwusijanʔin,2017_04_07_FR_AG_047,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_047.wav,../pict-glotales/assets/audio/20170407FR047_chistoso_el_paraguayo_hace_chiste.wav
yo,jikʼim ʦʼiqʼujmeʃ ka jiwinɑt . jikuʦej k͡limʧʼe na jikuʦej . jikʼutxan pitex na jikʼutxan pitesʧʼe nawa jikʼutxanis. tʼak͡lo̰k ampa tʼak͡loʔk͡la. kʼafok kʼafokis ampa kʼafokʼa,2017_04_07_TS_AG_016,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_016.wav,../pict-glotales/assets/audio/20170407TS016_se_terminó_terminé_mi_agua._sienes_están_blancas_mis_sienes_._mi_aguja_es_larga_mi_aguja_son_largas_mis_agujas._yuyo_..wav
yo,kaʔna kaʔna te xɑk. taʔna xa ‘ej . jej awen,2017_04_08_TS_AG_007,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_007.wav,../pict-glotales/assets/audio/20170408TS007_hace_tiempo_la_vez_pasada_cuando_me_fui._cuál_es_tu_nombre._soy_yo_misma.wav
yo,fiʔmat jaʔfiʔmat afiʔmat fiʔmat jaʔfiʔmatʼeɬ fiʔmat ʃaʔne aʔfimatʼeɬ. fiʔmat tima:,2017_04_08_TS_AG_009,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_009.wav,../pict-glotales/assets/audio/20170408TS009_tímido_yo_vos_ella_nosotros_ellos.wav
yo,xajʔwojej ɬatwojej taʔwojej xajwojejeɬ ɬatwojḛɬ ʃaʔne taʔwojej ʃaʔne,2017_04_08_TS_AG_022,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_022.wav,../pict-glotales/assets/audio/20170408TS022_yo_mentruo_vos_ella_nosotras_ustedes_ellas.wav
yo,xafujuxam na itɑx,2017_04_06_FR_AG_007,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_007.wav,../pict-glotales/assets/audio/20170406FR007_yo_prendo_el_fuego.wav
yo,xajkṵj ʃaʔnḛn jinxɑt xajkujʔe na piso xajkujej na wentana watɑwaɬxawat,2017_04_06_FR_AG_045,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_045.wav,../pict-glotales/assets/audio/20170406FR045_yo_siempre_vomito_yo_vomito_en_el_piso_vomito_por_la_ventana.wav
yo,xakujxat ɬxa nɑʔni xakujxat xakujxaʦhaʔne ɬxa nɑʔni,2017_04_06_FR_AG_053,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_053.wav,../pict-glotales/assets/audio/20170406FR053_yo_hago_vomitar.wav
yo,xanḛkfaʧʼe ɬnḛkfaʧʼe ʃtanḛkfaʧʼe ɬnḛkfateɬʧʼe,2017_04_06_FR_AG_062,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166471",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_062.wav,../pict-glotales/assets/audio/20170406FR062_arrancar_yuyos_paradigma.wav
